status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
1672814509645693_1785915571668919,So this is his plan.,Internal Memo Shows Trump Preparing To Throw A Bunch Of Immigrants In Jail,link,http://winningdemocrats.com/internal-memo-shows-trump-preparing-to-throw-a-bunch-of-immigrants-in-jail/,2017-01-03 21:04:00,218,103,61,77,3,11,15,5,107
1672814509645693_1785905805003229,She did this SO brilliantly.,"Oprah BRUTALLY Trashes Trump Without Even Trying, And It's Absolutely PERFECT (VIDEO)",link,http://newcenturytimes.com/2017/01/03/oprah-brutally-trashes-trump-without-even-trying-and-its-absolutely-perfect-video/,2017-01-03 18:45:00,956,26,166,816,75,8,54,0,3
1672814509645693_1785896041670872,"I guess we'll find out soon enough whether Omarosa has what it takes to stick around without having to hear ""You're fired"" for a fourth time.","Omarosa Gets White House Job, Promised 'Every Critic Would Have To Bow Down To President Trump'",link,http://winningdemocrats.com/omarosa-gets-white-house-job-promised-every-critic-would-have-to-bow-down-to-president-trump/,2017-01-03 18:05:00,327,277,33,89,1,6,128,12,91
1672814509645693_1785747611685715,Trump is a certified idiot.,GM Just Responded To Trump's CRAZY Tweet With A PERFECT B**ch Slap (TWEET),link,http://newcenturytimes.com/2017/01/03/gm-just-responded-to-trumps-crazy-tweet-with-a-perfect-bch-slap-tweet/,2017-01-03 12:45:00,861,85,175,662,28,12,138,3,18
1672814509645693_1785551651705311,This is just... Wow.,Trump Secretly Filmed By NYE Party Guest Bragging About Being A Corrupt A****** (VIDEO),link,http://winningdemocrats.com/trump-secretly-filmed-by-nye-party-guest-bragging-about-being-a-corrupt-a-video/,2017-01-03 10:33:00,1880,158,1294,904,6,211,61,48,650
1672814509645693_1785579751702501,She's Ticked Off!,Elizabeth Warren Just Ate The GOP Alive For Gutting Ethics Office; It Was PERFECT (TWEETS),link,http://usuncut.news/2017/01/03/elizabeth-warren-just-ate-the-gop-alive-for-gutting-ethics-office-it-was-perfect-tweets/,2017-01-03 01:15:42,4305,282,1149,3566,369,54,21,13,282
1672814509645693_1785536855040124,Scary to think that in about 2 weeks this man will be POTUS!,Timeline Photos,photo,https://www.facebook.com/newcenturytimes/photos/a.1673414152919062.1073741828.1672814509645693/1785536855040124/?type=3,2017-01-02 22:38:55,3074,440,2100,1901,10,71,29,268,795
1672814509645693_1785525405041269,Just crazy.,Video Showing Trump partying With Notorious Criminal On NYE Released (VIDEO),link,http://newcenturytimes.com/2017/01/02/breaking-video-showing-trump-partying-with-notorious-criminal-on-nye-released-video/,2017-01-02 21:53:02,270,51,73,118,1,32,17,4,98
1672814509645693_1785442738382869,Trump took to the stage on New Year's Eve in Mar-a-Lago with some news for his wealthy pals.,Trump CAUGHT ON TAPE Promising Wealthy Crowd Everything They Want To Hear (VIDEO),link,http://newcenturytimes.com/2017/01/02/trump-caught-on-tape-promising-wealthy-crowd-everything-they-want-to-hear-video/,2017-01-02 18:45:00,526,96,251,181,4,32,32,12,265
1672814509645693_1785374641723012,Talk about early buyer's remorse!,SHOCKING Number Of Americans Think Trump Is Going To FAIL At Presidential Duties (DETAILS),link,http://winningdemocrats.com/shocking-number-of-americans-think-trump-is-going-to-fail-at-presidential-duties-details/,2017-01-02 13:33:00,1164,231,235,865,11,19,213,30,26
1672814509645693_1785336285060181,This is great.,"The Bush Administration Just EXPLODED On Trump, Here's Why",link,http://newcenturytimes.com/2017/01/02/the-bush-administration-just-exploded-on-trump-heres-why/,2017-01-02 12:45:00,348,40,193,264,5,10,57,2,10
1672814509645693_1785096601750816,This really p*sses me off!,Washington Post Reveals Real Reason People Are Afraid To Take On Trump & It's TERRIFYING,link,http://newcenturytimes.com/2017/01/01/washington-post-revealsreal-reason-people-are-afraid-to-take-on-trump-its-terrifying/,2017-01-02 09:45:00,304,102,367,137,4,23,5,13,122
1672814509645693_1785078908419252,Exactly!,Timeline Photos,photo,https://www.facebook.com/newcenturytimes/photos/a.1673414152919062.1073741828.1672814509645693/1785078908419252/?type=3,2017-01-01 21:52:43,3721,327,12482,2871,25,55,24,256,490
1672814509645693_1785031808423962,Watching CNN's pathetic NYE ratings stunt blow up in their face was priceless.,CNN Anchor Don Lemon Gets Drunk On Live TV And Then This Happens (VIDEO),link,http://winningdemocrats.com/cnn-anchor-don-lemon-gets-drunk-on-live-tv-and-then-this-happens-video/,2017-01-01 21:04:00,221,76,36,131,10,25,50,5,0
1672814509645693_1785029071757569,Word.,Timeline Photos,photo,https://www.facebook.com/newcenturytimes/photos/a.1673414152919062.1073741828.1672814509645693/1785029071757569/?type=3,2017-01-01 18:47:21,4261,300,11764,3093,53,42,690,64,319
1672814509645693_1784999898427153,"When it's time for Congress to give the final approval to Trump's picks, let's hope they have the good sense to give Puzder (and the others) the boot!",Trump's New Labor Secretary Pick Believes Employees Should Be More Like Slaves,link,http://winningdemocrats.com/trumps-new-labor-secretary-pick-believes-employees-should-be-more-like-slaves/,2017-01-01 18:02:00,656,73,166,392,6,16,13,34,195
1672814509645693_1784996958427447,It doesn't get better than this!,President Obama Unveils Tweetstorm of Accomplishments; Combats Trump's Twitter Fits (TWEETS),link,http://newcenturytimes.com/2017/01/01/president-obama-unveils-tweetstorm-of-accomplishments-combats-trumps-twitter-fits-tweets/,2017-01-01 17:15:00,559,40,60,449,87,2,20,0,1
1672814509645693_1784972791763197,Trump's thin skin has once again made headlines!,"Trump Blows Up, Expels Koch Brother And Friends From Golf Course Over 1993 Biography",link,http://winningdemocrats.com/trump-blows-up-expels-koch-brother-and-friends-from-golf-course-over-1993-biography/,2017-01-01 16:33:01,565,129,110,224,3,36,226,20,56
1672814509645693_1784976455096164,This is perfect.,Trump Just Unveiled His Frist Presidential Portrait & The Internet DESTROYED Him (IMAGE),link,http://newcenturytimes.com/2017/01/01/trump-just-unveiled-his-frist-presidential-portrait-the-internet-destroyed-him-image/,2017-01-01 15:45:04,302,108,157,142,4,15,132,0,9
1672814509645693_1784192115174598,Share if you agree!,Winning Democrats,photo,https://www.facebook.com/WinningDemocrats/photos/a.1643372019236950.1073741828.1640832309490921/1845807178993432/?type=3,2017-01-01 09:02:00,783,12,0,724,55,4,0,0,0
1672814509645693_1784529958474147,Sounds like a plan!,Timeline Photos,photo,https://www.facebook.com/newcenturytimes/photos/a.1673414152919062.1073741828.1672814509645693/1784529958474147/?type=3,2016-12-31 18:45:27,840,185,176,503,7,10,287,23,10
1672814509645693_1784420311818445,But those emails...,Timeline Photos,photo,https://www.facebook.com/newcenturytimes/photos/a.1673414152919062.1073741828.1672814509645693/1784420311818445/?type=3,2016-12-31 14:15:55,5391,389,13718,3878,26,104,113,243,1027
1672814509645693_1784392315154578,Thanks Donald!,Timeline Photos,photo,https://www.facebook.com/newcenturytimes/photos/a.1673414152919062.1073741828.1672814509645693/1784392315154578/?type=3,2016-12-31 13:03:31,6206,629,5510,4633,92,47,982,327,125
1672814509645693_1784128881847588,On point!,Timeline Photos,photo,https://www.facebook.com/newcenturytimes/photos/a.1673414152919062.1073741828.1672814509645693/1784128881847588/?type=3,2016-12-30 23:40:49,4061,257,3998,3098,26,69,334,105,429
1672814509645693_1783871088540034,Unexpected.,"Putin Just Responded To Obama's Punishing Sanctions, US. Govt On ALERT, Trump Silent",link,http://newcenturytimes.com/2016/12/30/putin-just-responded-to-obamas-punishing-sanctions-us-govt-on-alert-trump-silent/,2016-12-30 10:33:14,75,25,21,41,1,12,4,1,16
1672814509645693_1783667368560406,Yeah...this really happened!,Timeline Photos,photo,https://www.facebook.com/newcenturytimes/photos/a.1673414152919062.1073741828.1672814509645693/1783667368560406/?type=3,2016-12-30 00:27:47,757,236,383,372,6,68,218,53,40
1672814509645693_1783656821894794,As he should be...,Timeline Photos,photo,https://www.facebook.com/newcenturytimes/photos/a.1673414152919062.1073741828.1672814509645693/1783656821894794/?type=3,2016-12-29 23:26:20,3760,252,1273,3235,238,31,251,1,4
1672814509645693_1783519865241823,"This is what presidential looks like!

Share this and LIKE Winning Democrats for more.",Timeline Photos,photo,https://www.facebook.com/newcenturytimes/photos/a.1673414152919062.1073741828.1672814509645693/1783519865241823/?type=3,2016-12-29 16:33:01,4709,63,2418,4339,342,21,2,3,2
1672814509645693_1783263495267460,"A message for conservatives.

For more news that's important to you, be sure to like Winning Democrats",Timeline Photos,photo,https://www.facebook.com/newcenturytimes/photos/a.1673414152919062.1073741828.1672814509645693/1783263495267460/?type=3,2016-12-29 12:03:00,3283,63,1618,2892,262,13,114,1,1
1672814509645693_1783262598600883,Yup!,Timeline Photos,photo,https://www.facebook.com/newcenturytimes/photos/a.1673414152919062.1073741828.1672814509645693/1783262598600883/?type=3,2016-12-29 02:22:08,4268,73,1987,3407,100,23,699,21,18
1672814509645693_1782951275298682,Just insane.,Trump Just LOST His S*** On Twitter After Obama Brilliantly Cuts Him Down At Pearl Harbor,link,http://newcenturytimes.com/2016/12/28/trump-just-lost-his-s-on-twitter-after-obama-brilliantly-cuts-him-down-at-pearl-harbor/,2016-12-28 09:51:10,620,118,151,394,19,18,144,12,33
1672814509645693_1782263082034168,This is so not right.,Versace Has A Code Word For Black People Entering Their Stores; It's Pretty Damn Terrible (DETAILS),link,http://usuncut.news/2016/12/26/versace-has-a-code-word-for-black-people-entering-their-stores-its-pretty-damn-terrible/,2016-12-26 21:45:40,471,105,275,188,3,27,3,41,209
1672814509645693_1782242425369567,How sickening.,"Trump's Latest Tweet Has Supporters OUTRAGED, Ivanka & Jared TERRIFIED (TWEETS)",link,http://newcenturytimes.com/2016/12/26/trumps-latest-tweet-has-supporters-outraged-ivanka-jared-terrified-tweets/,2016-12-26 15:50:55,679,172,571,328,7,74,205,17,48
